transaction_id,customer_id,transaction_date,transaction_time,transaction_type,category,amount,currency,merchant_name,merchant_category_code,channel,location,is_international,is_recurring,status
TXN1004321,SAN100428,2025-04-27,23:39:41,Debit,Healthcare,190.4,GBP,Butcher-King,6479,In-Store,Leicester,False,False,Completed
TXN1004322,SAN100104,2025-06-09,11:19:07,Debit,Transfer Out,440.09,GBP,Stanley-Mitchell,5855,In-Store,Stoke-on-Trent,False,False,Completed
TXN1004323,SAN100035,2025-04-10,12:12:11,Credit,Salary,4509.34,GBP,Parsons-Chambers,7846,In-Store,Newcastle,False,False,Completed
TXN1004324,SAN100057,2025-02-01,11:48:29,Debit,Shopping,174.19,GBP,Crawford-Bailey,8847,Online,Manchester,False,True,Completed
TXN1004325,SAN100112,2024-12-19,17:51:10,Debit,Healthcare,170.24,GBP,"Williams, Reynolds and Law",8530,Online,Cardiff,False,False,Completed
TXN1004326,SAN100336,2025-09-21,17:36:27,Debit,ATM Withdrawal,295.58,GBP,Harris Inc,8688,Mobile App,Southampton,False,True,Completed
TXN1004327,SAN100145,2025-04-10,02:54:40,Debit,Healthcare,91.42,GBP,Cooper-Smith,7344,Online,Stoke-on-Trent,False,False,Completed
TXN1004328,SAN100441,2025-01-08,12:46:09,Debit,Entertainment,34.17,GBP,Vue Cinema,4587,Online,Bradford,False,False,Completed
TXN1004329,SAN100364,2025-02-02,13:53:29,Debit,Education,93.2,GBP,Taylor-Smith,9833,Direct Debit,Bradford,False,False,Completed
TXN1004330,SAN100318,2025-09-07,16:10:01,Debit,Healthcare,197.31,GBP,"Talbot, Begum and Burgess",7417,Direct Debit,Southampton,False,False,Completed
TXN1004331,SAN100257,2025-09-19,07:04:27,Debit,Entertainment,188.07,GBP,Spotify,1200,Online,Leicester,False,False,Completed
TXN1004332,SAN100170,2025-09-30,19:09:14,Debit,Subscriptions,197.66,GBP,Hill PLC,1261,Online,Newcastle,False,False,Completed
TXN1004333,SAN100231,2025-11-30,00:02:34,Debit,ATM Withdrawal,92.67,GBP,Lewis and Sons,2439,Online,Cardiff,False,False,Completed
TXN1004334,SAN100033,2025-10-02,00:08:51,Debit,Dining,8.46,GBP,Pizza Express,9760,In-Store,Edinburgh,False,False,Completed
TXN1004335,SAN100328,2025-09-26,04:42:56,Debit,ATM Withdrawal,419.61,GBP,Elliott Group,2950,In-Store,Leicester,False,False,Completed
TXN1004336,SAN100142,2024-12-07,21:47:38,Credit,Salary,3379.44,GBP,Miles Inc,4549,Online,Belfast,False,False,Completed
TXN1004337,SAN100275,2025-10-18,13:53:27,Debit,Utilities,160.28,GBP,British Gas,2027,ATM,Leeds,False,True,Completed
TXN1004338,SAN100413,2025-03-19,13:00:48,Debit,Subscriptions,161.65,GBP,Dyer-Kelly,1431,ATM,Leicester,False,False,Completed
TXN1004339,SAN100144,2025-07-23,08:49:02,Debit,Subscriptions,56.04,GBP,Lord Ltd,6687,Direct Debit,Birmingham,False,False,Completed
TXN1004340,SAN100130,2025-04-01,03:08:22,Debit,Direct Debit,35.36,GBP,Henderson Ltd,2525,Online,Liverpool,False,False,Completed
TXN1004341,SAN100010,2025-06-13,19:53:09,Debit,Subscriptions,102.6,GBP,Robinson LLC,7978,Online,Southampton,False,False,Completed
TXN1004342,SAN100426,2025-08-30,05:30:09,Debit,Dining,65.12,GBP,Nando's,8027,Mobile App,Nottingham,False,False,Completed
TXN1004343,SAN100077,2025-02-16,06:07:48,Debit,ATM Withdrawal,312.47,GBP,"Whitehead, Jackson and Williams",3673,Online,Southampton,False,False,Completed
TXN1004344,SAN100015,2024-12-24,19:43:18,Debit,Shopping,149.37,GBP,"Jones, Jones and Watts",6646,Direct Debit,Glasgow,False,False,Completed
TXN1004345,SAN100331,2025-09-26,10:43:59,Debit,Education,99.48,GBP,"Shaw, Kirk and Sharpe",6280,Mobile App,Liverpool,False,True,Completed
TXN1004346,SAN100101,2025-11-27,01:15:49,Debit,Utilities,76.27,GBP,Virgin Media,9518,Mobile App,Birmingham,False,False,Completed
TXN1004347,SAN100091,2025-06-21,08:03:04,Debit,Transfer Out,93.12,GBP,Kelly Group,6080,Direct Debit,Edinburgh,False,False,Completed
TXN1004348,SAN100491,2025-07-11,02:29:39,Debit,Utilities,123.95,GBP,Sky,6672,Direct Debit,Newcastle,False,False,Completed
TXN1004349,SAN100019,2025-06-10,21:23:00,Debit,Utilities,6.95,GBP,BT,4807,In-Store,Bristol,False,False,Failed
TXN1004350,SAN100226,2025-03-19,17:36:48,Debit,Direct Debit,151.62,GBP,Hall LLC,8757,Online,Stoke-on-Trent,False,False,Completed
TXN1004351,SAN100216,2025-09-01,17:06:26,Debit,Travel,38.6,GBP,Mitchell-Hughes,6904,ATM,Bristol,False,False,Completed
TXN1004352,SAN100093,2025-11-26,06:12:15,Debit,Utilities,52.0,GBP,Virgin Media,1068,Online,Leeds,False,False,Completed
TXN1004353,SAN100308,2025-11-21,02:01:21,Debit,Dining,156.84,GBP,Pret,7072,Online,Newcastle,False,False,Completed
TXN1004354,SAN100188,2024-12-05,19:41:20,Debit,Transfer Out,488.62,GBP,Stephenson-Dawson,3573,In-Store,Coventry,False,False,Completed
TXN1004355,SAN100253,2025-02-19,23:19:27,Debit,Transport,27.89,GBP,Uber,3733,ATM,Glasgow,False,False,Completed
TXN1004356,SAN100120,2025-03-02,08:30:36,Debit,Dining,141.24,GBP,Nando's,4350,Direct Debit,Belfast,False,False,Completed
TXN1004357,SAN100221,2024-12-07,12:40:15,Debit,Shopping,188.91,GBP,Jackson-Johnson,3716,Direct Debit,London,False,False,Completed
TXN1004358,SAN100006,2025-06-18,21:04:25,Debit,Healthcare,143.34,GBP,Moss Group,6336,ATM,Bradford,True,False,Completed
TXN1004359,SAN100087,2024-12-01,01:10:29,Debit,Subscriptions,179.0,GBP,"Richards, Dixon and Horton",1682,Mobile App,Stoke-on-Trent,False,False,Completed
TXN1004360,SAN100177,2025-09-21,20:59:07,Debit,Travel,90.93,GBP,Roberts Inc,3944,Direct Debit,Newcastle,False,False,Completed
TXN1004361,SAN100219,2025-04-08,19:01:45,Debit,Direct Debit,151.77,GBP,"Foster, Carter and Ross",6917,Direct Debit,Leicester,False,False,Completed
TXN1004362,SAN100188,2025-03-12,23:54:31,Debit,Shopping,110.01,GBP,Jones LLC,3226,Mobile App,Glasgow,False,False,Completed
TXN1004363,SAN100497,2025-01-25,17:00:11,Debit,Healthcare,198.76,GBP,Glover Ltd,7115,Online,Birmingham,False,True,Completed
TXN1004364,SAN100481,2025-05-10,06:36:43,Debit,Education,150.72,GBP,Jones-Kent,4523,ATM,Leeds,False,False,Completed
TXN1004365,SAN100227,2025-05-17,16:05:09,Debit,Education,185.35,GBP,"Owen, Wells and Lynch",7221,Direct Debit,Bradford,False,False,Completed
TXN1004366,SAN100045,2024-12-24,23:55:41,Debit,Transport,197.51,GBP,BP,9800,Mobile App,London,False,False,Completed
TXN1004367,SAN100434,2025-10-24,22:49:56,Debit,Shopping,53.39,GBP,"Phillips, Walker and Norris",4019,Direct Debit,Stoke-on-Trent,False,True,Completed
TXN1004368,SAN100076,2025-01-27,16:19:48,Credit,Salary,4022.7,GBP,Knight Ltd,4653,Direct Debit,Nottingham,False,False,Completed
TXN1004369,SAN100186,2025-01-16,18:59:12,Debit,ATM Withdrawal,113.72,GBP,"Newton, Hart and Cameron",8974,Mobile App,Bristol,False,False,Completed
TXN1004370,SAN100167,2025-08-11,20:09:31,Debit,Direct Debit,79.77,GBP,Whitehouse-Burton,3769,In-Store,London,False,False,Completed
TXN1004371,SAN100143,2025-02-27,23:22:09,Debit,Transfer Out,215.77,GBP,Thompson Group,5200,ATM,Glasgow,False,False,Completed
TXN1004372,SAN100107,2024-12-12,00:20:18,Debit,Travel,16.09,GBP,"Evans, Parry and Edwards",2231,Direct Debit,Nottingham,True,False,Completed
TXN1004373,SAN100408,2025-09-02,21:25:53,Credit,Salary,1410.88,GBP,Nicholls Group,5308,ATM,Birmingham,True,False,Completed
TXN1004374,SAN100102,2025-03-17,10:31:11,Debit,Travel,145.49,GBP,"Kelly, Baker and Williams",3308,Online,Nottingham,False,False,Failed
TXN1004375,SAN100193,2025-08-13,02:29:36,Debit,Groceries,64.7,GBP,Sainsbury's,8942,Direct Debit,Belfast,False,False,Completed
TXN1004376,SAN100029,2025-04-19,19:23:24,Debit,Transport,87.19,GBP,National Rail,1204,ATM,Nottingham,False,False,Completed
TXN1004377,SAN100212,2025-02-05,00:18:40,Debit,Direct Debit,39.36,GBP,"Dobson, Morgan and Austin",1566,Direct Debit,Nottingham,False,True,Completed
TXN1004378,SAN100086,2025-01-01,05:01:40,Debit,Travel,108.1,GBP,Robinson PLC,1027,Direct Debit,Bradford,False,False,Completed
TXN1004379,SAN100015,2025-11-02,16:49:22,Debit,Travel,18.37,GBP,Jones PLC,1059,Mobile App,Leeds,False,False,Completed
TXN1004380,SAN100104,2025-01-24,06:06:13,Credit,Transfer In,2301.14,GBP,Shah LLC,5005,Mobile App,Bradford,True,False,Failed
TXN1004381,SAN100339,2025-09-26,14:31:42,Debit,Travel,60.81,GBP,"Webster, Johnson and Wright",5456,In-Store,Coventry,False,True,Completed
TXN1004382,SAN100220,2024-12-09,04:39:55,Debit,ATM Withdrawal,399.34,GBP,Murray-Smith,9099,Mobile App,Southampton,False,False,Pending
TXN1004383,SAN100397,2025-05-17,15:08:33,Debit,Utilities,144.45,GBP,British Gas,9262,Online,Edinburgh,False,False,Completed
TXN1004384,SAN100023,2025-01-22,08:48:45,Debit,Transfer Out,303.81,GBP,"Jones, Price and Kerr",8683,Direct Debit,Coventry,False,False,Completed
TXN1004385,SAN100402,2025-06-30,02:36:07,Debit,Dining,39.43,GBP,Starbucks,2991,Direct Debit,Manchester,False,False,Completed
TXN1004386,SAN100142,2025-11-23,15:27:58,Debit,Education,37.4,GBP,Wilson Ltd,2499,In-Store,Leeds,False,False,Completed
TXN1004387,SAN100354,2025-09-28,17:32:12,Debit,Education,65.29,GBP,Fowler Group,1120,In-Store,Manchester,False,False,Completed
TXN1004388,SAN100250,2025-03-26,03:13:51,Debit,Travel,27.1,GBP,Wong-Edwards,1277,ATM,Liverpool,False,False,Completed
TXN1004389,SAN100161,2025-07-17,18:46:17,Debit,Travel,111.17,GBP,Hartley-Gregory,2505,Online,Stoke-on-Trent,False,False,Completed
TXN1004390,SAN100111,2025-03-13,01:40:20,Debit,Groceries,172.12,GBP,Tesco,7243,ATM,Glasgow,False,True,Completed
TXN1004391,SAN100283,2025-05-19,18:22:12,Debit,Direct Debit,115.45,GBP,Jackson-Campbell,1158,Direct Debit,Belfast,False,False,Completed
TXN1004392,SAN100460,2024-12-26,10:09:46,Debit,ATM Withdrawal,53.33,GBP,Burton-Sinclair,3963,ATM,Birmingham,False,False,Completed
TXN1004393,SAN100099,2025-02-12,13:56:28,Debit,Travel,132.21,GBP,"Hamilton, Little and Taylor",2231,In-Store,Leicester,False,True,Completed
TXN1004394,SAN100334,2025-06-16,01:26:24,Debit,Direct Debit,114.2,GBP,"Thomas, Price and Kelly",2490,Direct Debit,Edinburgh,True,False,Completed
TXN1004395,SAN100198,2025-06-06,08:24:39,Debit,Subscriptions,80.57,GBP,Jackson-Potter,4870,Mobile App,Manchester,False,False,Completed
TXN1004396,SAN100080,2025-07-08,14:21:09,Debit,Groceries,128.39,GBP,ASDA,6971,Online,Stoke-on-Trent,True,False,Completed
TXN1004397,SAN100353,2025-06-22,06:43:18,Credit,Salary,4493.39,GBP,Charlton-Scott,6748,In-Store,Sheffield,False,False,Completed
TXN1004398,SAN100205,2025-09-04,20:24:14,Credit,Transfer In,1343.72,GBP,"Dickinson, Gibbons and Walton",3163,ATM,Birmingham,True,False,Completed
TXN1004399,SAN100193,2025-06-03,04:32:15,Debit,Utilities,99.64,GBP,British Gas,6950,Online,Cardiff,False,False,Completed
TXN1004400,SAN100302,2025-06-19,14:29:01,Debit,Healthcare,91.41,GBP,Ali-Whittaker,1902,Direct Debit,Glasgow,False,True,Completed
TXN1004401,SAN100326,2025-10-11,00:57:23,Debit,ATM Withdrawal,116.74,GBP,Richardson Group,7874,Mobile App,Cardiff,False,False,Completed
TXN1004402,SAN100196,2024-12-29,14:08:23,Debit,Transport,133.88,GBP,BP,6929,Mobile App,Bristol,False,False,Completed
TXN1004403,SAN100447,2025-02-25,10:56:34,Debit,Travel,8.79,GBP,Davies-Gardner,1191,Online,Stoke-on-Trent,False,False,Completed
TXN1004404,SAN100249,2025-11-07,04:51:22,Debit,Shopping,13.54,GBP,"Foster, Donnelly and Shepherd",6080,Mobile App,Bradford,False,True,Completed
TXN1004405,SAN100002,2025-01-01,20:28:56,Debit,ATM Withdrawal,395.16,GBP,"Spencer, Murray and Willis",4688,Direct Debit,Bristol,False,False,Completed
TXN1004406,SAN100431,2025-06-15,18:43:28,Debit,Shopping,104.62,GBP,"Cooper, Lynch and Carter",5758,Mobile App,Edinburgh,False,True,Completed
TXN1004407,SAN100390,2025-06-05,02:13:52,Credit,Salary,4616.86,GBP,Sharp Inc,1348,In-Store,Newcastle,False,True,Pending
TXN1004408,SAN100053,2025-07-25,12:13:44,Debit,Subscriptions,106.85,GBP,Bailey-Alexander,1114,Mobile App,London,False,True,Completed
TXN1004409,SAN100178,2025-08-18,18:04:02,Debit,Groceries,94.01,GBP,ASDA,2965,Direct Debit,Liverpool,False,False,Completed
TXN1004410,SAN100181,2025-10-06,20:46:35,Debit,Transfer Out,30.03,GBP,"Sims, Iqbal and Murphy",7573,Online,Nottingham,False,False,Completed
TXN1004411,SAN100464,2025-01-17,19:40:53,Debit,Travel,127.32,GBP,Marsh-Wright,5649,In-Store,Southampton,False,False,Completed
TXN1004412,SAN100325,2025-01-22,05:01:03,Debit,Travel,167.17,GBP,"Jenkins, Wilson and White",9176,In-Store,London,False,True,Completed
TXN1004413,SAN100484,2025-08-15,12:43:15,Debit,Travel,195.92,GBP,"Murray, Williams and Rogers",2316,Online,Sheffield,False,False,Completed
TXN1004414,SAN100249,2025-10-25,23:03:57,Debit,Healthcare,151.66,GBP,Smith LLC,2448,ATM,Edinburgh,False,False,Completed
TXN1004415,SAN100382,2024-12-16,19:12:04,Debit,Education,27.42,GBP,Mills-Lewis,8173,ATM,Cardiff,False,False,Completed
TXN1004416,SAN100188,2025-04-30,16:36:44,Debit,Shopping,7.99,GBP,"Gill, Taylor and Turner",1834,Online,Glasgow,False,False,Failed
TXN1004417,SAN100368,2025-02-08,09:02:56,Debit,Subscriptions,73.27,GBP,Marshall-Brown,8708,In-Store,Cardiff,False,False,Completed
TXN1004418,SAN100229,2025-05-27,08:47:56,Credit,Transfer In,1125.49,GBP,Cox and Sons,5164,In-Store,Southampton,False,True,Completed
TXN1004419,SAN100012,2025-10-03,05:38:43,Debit,Subscriptions,106.54,GBP,"Sutton, Lloyd and Stanley",3613,ATM,Cardiff,False,False,Completed
TXN1004420,SAN100220,2025-04-03,20:39:48,Credit,Salary,1837.07,GBP,Davies LLC,1675,In-Store,Newcastle,False,False,Completed
TXN1004421,SAN100030,2025-05-10,06:15:34,Debit,Transfer Out,225.39,GBP,Evans Ltd,3742,In-Store,Belfast,False,False,Completed
TXN1004422,SAN100338,2025-01-03,19:46:38,Credit,Salary,861.18,GBP,Richards-Davies,5171,Online,Leicester,False,False,Completed
TXN1004423,SAN100464,2025-08-27,11:17:49,Debit,Subscriptions,72.55,GBP,"Robertson, Fuller and Smith",2134,Mobile App,Belfast,False,True,Completed
TXN1004424,SAN100229,2025-03-24,05:51:35,Debit,Subscriptions,12.05,GBP,"Powell, Webb and Wallis",5393,Direct Debit,Liverpool,False,False,Completed
TXN1004425,SAN100108,2024-12-23,23:22:38,Debit,Transfer Out,426.96,GBP,Watson-Riley,7653,Direct Debit,Leeds,True,False,Completed
TXN1004426,SAN100487,2025-08-13,17:58:21,Debit,Travel,36.91,GBP,Hudson Ltd,7935,ATM,Southampton,False,True,Completed
TXN1004427,SAN100430,2025-09-16,05:30:40,Debit,Healthcare,60.55,GBP,Ryan PLC,5551,Mobile App,Coventry,False,False,Completed
TXN1004428,SAN100195,2025-11-27,05:11:04,Debit,Entertainment,69.52,GBP,Netflix,5284,ATM,Manchester,False,True,Completed
TXN1004429,SAN100453,2025-01-11,04:53:41,Debit,Dining,53.32,GBP,Starbucks,3543,ATM,Leicester,False,False,Completed
TXN1004430,SAN100087,2025-07-17,19:37:43,Debit,Travel,89.23,GBP,Little-Russell,1135,In-Store,Bradford,False,False,Completed
TXN1004431,SAN100128,2025-07-08,07:27:06,Debit,Transport,108.1,GBP,National Rail,6281,ATM,Glasgow,True,True,Completed
TXN1004432,SAN100444,2025-08-29,02:45:19,Credit,Transfer In,2936.77,GBP,"Dawson, Shaw and Price",7707,ATM,Leeds,False,False,Completed
TXN1004433,SAN100288,2025-05-12,14:35:46,Debit,Transfer Out,430.11,GBP,Cameron and Sons,1578,ATM,Liverpool,False,False,Completed
TXN1004434,SAN100451,2025-02-23,09:13:41,Debit,Groceries,170.79,GBP,ASDA,4190,Online,Southampton,False,False,Completed
TXN1004435,SAN100277,2025-11-21,00:37:16,Debit,Transport,163.31,GBP,National Rail,9639,ATM,London,False,False,Completed
TXN1004436,SAN100405,2025-09-20,06:02:14,Debit,Healthcare,120.53,GBP,"Phillips, Pickering and Harris",2067,Direct Debit,Leeds,False,False,Completed
TXN1004437,SAN100451,2025-04-30,01:15:47,Debit,Utilities,117.83,GBP,British Gas,6799,Mobile App,Edinburgh,False,False,Completed
TXN1004438,SAN100361,2025-05-22,07:48:47,Debit,Dining,9.78,GBP,Costa,2906,ATM,Sheffield,False,False,Completed
TXN1004439,SAN100282,2025-09-22,09:48:11,Credit,Salary,1873.35,GBP,Austin and Sons,2907,ATM,Belfast,False,False,Completed
TXN1004440,SAN100468,2025-09-25,18:22:56,Debit,Education,126.86,GBP,Wood-Pugh,7178,In-Store,Southampton,False,False,Completed
TXN1004441,SAN100493,2025-03-19,11:49:22,Debit,Dining,189.82,GBP,Costa,1702,In-Store,Birmingham,False,False,Completed
TXN1004442,SAN100207,2024-12-08,13:17:34,Debit,Transfer Out,174.15,GBP,Lloyd-Macdonald,2789,ATM,Birmingham,False,False,Completed
TXN1004443,SAN100229,2025-03-27,04:59:04,Debit,Healthcare,106.08,GBP,Reed PLC,4779,In-Store,Bradford,False,False,Completed
TXN1004444,SAN100328,2025-07-30,06:33:08,Credit,Salary,3868.42,GBP,Evans Group,1547,ATM,Birmingham,False,False,Completed
TXN1004445,SAN100348,2025-04-13,06:35:23,Debit,Dining,41.29,GBP,Pizza Express,8008,In-Store,Leicester,False,False,Completed
TXN1004446,SAN100273,2025-08-15,12:31:53,Debit,Groceries,18.14,GBP,Tesco,9610,ATM,Newcastle,False,True,Completed
TXN1004447,SAN100246,2025-01-28,02:50:37,Credit,Transfer In,1036.94,GBP,"King, Adams and Barnes",8167,Direct Debit,Glasgow,False,True,Completed
TXN1004448,SAN100146,2025-06-04,11:20:28,Debit,Education,79.44,GBP,"Russell, Martin and Thomas",3794,Online,Leicester,False,False,Completed
TXN1004449,SAN100405,2025-06-24,20:59:57,Debit,Transfer Out,129.9,GBP,Fry LLC,6632,ATM,Leeds,False,False,Completed
TXN1004450,SAN100406,2025-11-02,03:11:17,Debit,Direct Debit,86.42,GBP,"Rogers, O'Brien and Fuller",6002,Mobile App,Newcastle,False,True,Completed
TXN1004451,SAN100273,2025-02-21,09:12:14,Debit,Shopping,120.53,GBP,Green-Davis,7627,Mobile App,Sheffield,False,False,Completed
TXN1004452,SAN100444,2025-08-26,11:05:36,Credit,Salary,2852.07,GBP,Walton Ltd,5399,In-Store,Stoke-on-Trent,False,True,Completed
TXN1004453,SAN100187,2025-08-27,08:48:15,Debit,Education,103.88,GBP,"Smith, Williams and McCarthy",2704,Mobile App,Belfast,False,True,Completed
TXN1004454,SAN100024,2025-11-11,05:55:41,Debit,Direct Debit,137.18,GBP,Hodgson Group,5335,Online,Bradford,False,True,Completed
TXN1004455,SAN100066,2025-10-05,16:17:50,Debit,Dining,60.44,GBP,Costa,4024,Direct Debit,Bradford,False,False,Completed
TXN1004456,SAN100134,2025-08-16,11:18:52,Credit,Transfer In,2198.9,GBP,Williamson-Blake,9931,Mobile App,Newcastle,False,False,Completed
TXN1004457,SAN100134,2025-08-28,21:06:44,Debit,Subscriptions,43.05,GBP,"Evans, Abbott and Reeves",2534,Direct Debit,Birmingham,False,False,Completed
TXN1004458,SAN100301,2025-07-17,13:43:36,Credit,Transfer In,1406.4,GBP,Cox-Bennett,1113,ATM,Cardiff,True,False,Completed
TXN1004459,SAN100328,2025-07-11,05:42:17,Debit,Travel,158.49,GBP,Collins-Harper,4765,ATM,Leeds,False,False,Completed
TXN1004460,SAN100130,2024-12-05,10:38:26,Debit,Subscriptions,41.06,GBP,Bartlett Inc,8819,In-Store,Stoke-on-Trent,False,False,Completed
TXN1004461,SAN100104,2025-06-06,03:26:03,Debit,Direct Debit,50.6,GBP,Gibbons PLC,8783,In-Store,Liverpool,False,False,Completed
TXN1004462,SAN100052,2024-12-26,20:42:38,Debit,Travel,19.66,GBP,Ball-Gibson,6658,In-Store,Liverpool,False,False,Completed
TXN1004463,SAN100477,2025-09-14,04:56:52,Debit,Entertainment,22.23,GBP,Disney+,8973,Online,Southampton,False,False,Completed
TXN1004464,SAN100037,2025-03-20,02:37:04,Debit,Direct Debit,146.56,GBP,King-Cooper,9537,Mobile App,Nottingham,True,False,Completed
TXN1004465,SAN100007,2025-10-21,07:16:04,Debit,Education,36.17,GBP,"Wright, Warren and Martin",5110,Direct Debit,Bradford,False,False,Completed
TXN1004466,SAN100300,2025-05-27,08:55:50,Debit,Utilities,86.4,GBP,Sky,2221,In-Store,Bradford,False,False,Completed
TXN1004467,SAN100113,2025-05-13,19:51:21,Debit,Subscriptions,131.38,GBP,Newman and Sons,6389,Direct Debit,Sheffield,False,False,Completed
TXN1004468,SAN100457,2025-07-04,13:39:33,Debit,Entertainment,193.28,GBP,Spotify,8340,Direct Debit,Leeds,False,False,Completed
TXN1004469,SAN100162,2025-08-20,02:27:21,Debit,Transport,166.37,GBP,Shell,9463,In-Store,Sheffield,False,False,Completed
TXN1004470,SAN100085,2025-01-15,10:01:56,Credit,Salary,1852.3,GBP,Barber-Todd,9383,Mobile App,Leeds,False,True,Completed
TXN1004471,SAN100455,2025-02-26,18:12:29,Credit,Salary,4241.54,GBP,Welch Inc,3609,In-Store,Manchester,False,False,Completed
TXN1004472,SAN100033,2025-09-23,00:43:07,Credit,Salary,3092.02,GBP,Hunt-Thomson,7319,Mobile App,Manchester,False,False,Failed
TXN1004473,SAN100434,2025-11-19,11:08:20,Debit,Entertainment,114.47,GBP,Netflix,5183,ATM,Leicester,False,False,Completed
TXN1004474,SAN100019,2025-08-31,02:28:26,Debit,Travel,44.3,GBP,"Wood, Grant and Goddard",7878,In-Store,Edinburgh,False,False,Completed
TXN1004475,SAN100095,2025-02-06,23:22:08,Debit,Transport,164.17,GBP,BP,7975,Online,Coventry,False,False,Completed
TXN1004476,SAN100231,2025-06-22,06:45:21,Debit,Education,193.93,GBP,Sanderson Group,1415,Mobile App,Newcastle,False,False,Completed
TXN1004477,SAN100033,2025-05-17,10:51:46,Credit,Transfer In,1580.8,GBP,"Morris, Scott and Carroll",1806,Mobile App,Belfast,False,False,Completed
TXN1004478,SAN100303,2025-11-13,08:50:57,Debit,Travel,53.95,GBP,Davidson LLC,4593,Mobile App,Nottingham,False,False,Completed
TXN1004479,SAN100379,2025-08-30,04:36:29,Debit,ATM Withdrawal,419.74,GBP,White Inc,7823,Online,Bradford,False,False,Completed
TXN1004480,SAN100246,2025-01-18,17:20:22,Credit,Transfer In,2731.85,GBP,Browne Ltd,9594,ATM,Glasgow,False,False,Completed
TXN1004481,SAN100119,2025-11-22,23:16:43,Debit,Healthcare,19.37,GBP,Osborne-Dunn,9405,In-Store,Leicester,False,False,Completed
TXN1004482,SAN100085,2024-12-27,01:39:46,Debit,Transport,152.92,GBP,Shell,1614,ATM,Glasgow,False,False,Completed
TXN1004483,SAN100426,2025-11-26,12:25:45,Debit,ATM Withdrawal,207.17,GBP,"Williams, Davison and Quinn",2019,In-Store,Leeds,False,False,Completed
TXN1004484,SAN100170,2025-05-03,07:46:53,Debit,Transfer Out,480.61,GBP,Richards-Brown,9954,Online,Nottingham,False,False,Pending
TXN1004485,SAN100224,2025-05-22,19:24:54,Credit,Transfer In,2349.66,GBP,Flynn-Mills,3651,Direct Debit,Edinburgh,True,False,Completed
TXN1004486,SAN100419,2025-07-20,16:39:37,Credit,Transfer In,4806.11,GBP,Bradley-O'Neill,5981,In-Store,Coventry,False,False,Completed
TXN1004487,SAN100456,2025-03-17,21:17:48,Debit,ATM Withdrawal,283.48,GBP,"O'Brien, Smith and Taylor",1157,Direct Debit,Nottingham,False,False,Completed
TXN1004488,SAN100211,2024-12-23,12:39:05,Debit,Transfer Out,429.54,GBP,Barton-Walker,8577,Online,Coventry,False,False,Completed
TXN1004489,SAN100404,2025-05-08,04:20:45,Debit,Transport,137.29,GBP,National Rail,3095,Direct Debit,Edinburgh,True,False,Completed
TXN1004490,SAN100301,2025-03-22,18:43:50,Debit,Dining,40.41,GBP,Nando's,2080,Mobile App,Belfast,False,False,Completed
TXN1004491,SAN100266,2025-10-13,16:59:30,Debit,Healthcare,46.38,GBP,Bradley-Griffiths,3432,Direct Debit,Birmingham,False,False,Completed
TXN1004492,SAN100342,2025-04-19,17:28:17,Credit,Transfer In,3895.14,GBP,Mitchell-Lamb,6584,Mobile App,Manchester,False,False,Completed
TXN1004493,SAN100107,2024-12-24,22:05:39,Debit,Travel,144.83,GBP,"Gill, Evans and Franklin",5650,Online,Manchester,False,True,Completed
TXN1004494,SAN100220,2025-04-18,20:59:21,Debit,Direct Debit,79.01,GBP,"Parkinson, Evans and Reed",2907,Mobile App,Birmingham,False,True,Completed
TXN1004495,SAN100193,2025-07-22,01:01:27,Debit,Healthcare,9.07,GBP,Richardson-Patel,3695,ATM,Edinburgh,False,False,Completed
TXN1004496,SAN100302,2025-10-18,04:16:09,Debit,Utilities,104.5,GBP,Thames Water,4488,In-Store,Nottingham,False,False,Completed
TXN1004497,SAN100170,2025-09-23,00:35:16,Debit,ATM Withdrawal,400.2,GBP,Jenkins-Payne,5306,Mobile App,London,False,True,Completed
TXN1004498,SAN100092,2025-11-04,03:36:48,Debit,Healthcare,9.17,GBP,"Turnbull, Page and Reid",4184,In-Store,Bradford,False,False,Completed
TXN1004499,SAN100360,2025-04-01,18:21:58,Debit,Subscriptions,190.76,GBP,Briggs and Sons,7557,Mobile App,Manchester,False,False,Completed
TXN1004500,SAN100416,2025-09-30,06:29:56,Credit,Salary,1018.92,GBP,Marsh-Bennett,8639,ATM,Bradford,False,False,Completed
TXN1004501,SAN100010,2025-03-04,00:50:19,Debit,Transport,86.71,GBP,National Rail,6010,Direct Debit,Leicester,False,True,Completed
TXN1004502,SAN100199,2025-06-19,04:15:17,Debit,Utilities,182.03,GBP,EDF Energy,8375,Direct Debit,Manchester,False,True,Completed
TXN1004503,SAN100310,2025-05-25,06:37:22,Debit,Transport,176.44,GBP,BP,5771,ATM,Newcastle,False,True,Completed
TXN1004504,SAN100405,2025-02-04,13:34:33,Debit,Transport,58.56,GBP,Esso,6300,ATM,Leicester,False,False,Completed
TXN1004505,SAN100243,2025-10-29,01:24:04,Debit,Entertainment,71.81,GBP,Disney+,8948,In-Store,Sheffield,False,False,Completed
TXN1004506,SAN100178,2025-02-22,03:12:17,Debit,Education,173.39,GBP,Hodgson and Sons,4245,Mobile App,Birmingham,False,False,Pending
TXN1004507,SAN100026,2025-11-14,21:15:21,Debit,Dining,24.31,GBP,Costa,8957,Mobile App,Coventry,False,False,Completed
